identifier1	identifier2	judgment	comment	annotator
1929-1965_horisont_172	1929-1965_horisont_231	2.0	comment	HelleBol
1929-1965_horisont_172	1970-2015_horisont_205	2.0	comment	alexandra_w
1929-1965_horisont_172	1929-1965_horisont_9	1.0	comment	alexandra_w
1929-1965_horisont_172	1970-2015_horisont_28	2.0	comment	HelleBol
1929-1965_horisont_172	1970-2015_horisont_168	1.0	comment	alexandra_w
1929-1965_horisont_172	1929-1965_horisont_133	4.0	comment	titare
1929-1965_horisont_172	1929-1965_horisont_199	2.0	comment	HelleBol
1929-1965_horisont_172	1929-1965_horisont_231	3.0	comment	alexandra_w
1929-1965_horisont_172	1970-2015_horisont_56	1.0	comment	titare
1929-1965_horisont_172	1929-1965_horisont_133	1.0	comment	alexandra_w
1929-1965_horisont_172	1970-2015_horisont_168	1.0	comment	titare
1929-1965_horisont_172	1970-2015_horisont_168	2.0	comment	HelleBol
1929-1965_horisont_172	1929-1965_horisont_137	4.0	comment	titare
1929-1965_horisont_199	1929-1965_horisont_137	1.0	comment	titare
1929-1965_horisont_199	1970-2015_horisont_3	4.0	comment	HelleBol
1929-1965_horisont_199	1970-2015_horisont_205	4.0	comment	alexandra_w
1929-1965_horisont_199	1970-2015_horisont_56	4.0	comment	HelleBol
1929-1965_horisont_199	1929-1965_horisont_137	3.0	comment	alexandra_w
1929-1965_horisont_199	1970-2015_horisont_87	3.0	comment	HelleBol
1929-1965_horisont_199	1970-2015_horisont_168	4.0	comment	HelleBol
1929-1965_horisont_199	1970-2015_horisont_74	1.0	comment	titare
1929-1965_horisont_199	1929-1965_horisont_9	3.0	comment	HelleBol
1929-1965_horisont_199	1970-2015_horisont_28	1.0	comment	titare
1929-1965_horisont_199	1970-2015_horisont_56	4.0	comment	alexandra_w
1929-1965_horisont_199	1970-2015_horisont_87	1.0	comment	alexandra_w
1970-2015_horisont_168	1929-1965_horisont_215	4.0	comment	alexandra_w
1970-2015_horisont_168	1970-2015_horisont_28	0.0	comment	alexandra_w
1970-2015_horisont_168	1970-2015_horisont_120	4.0	comment	titare
1970-2015_horisont_168	1929-1965_horisont_215	4.0	comment	HelleBol
1970-2015_horisont_168	1929-1965_horisont_32	4.0	comment	alexandra_w
1970-2015_horisont_168	1970-2015_horisont_205	4.0	comment	HelleBol
1970-2015_horisont_168	1970-2015_horisont_120	3.0	comment	HelleBol
1970-2015_horisont_168	1929-1965_horisont_199	4.0	comment	alexandra_w
1970-2015_horisont_168	1970-2015_horisont_3	4.0	comment	alexandra_w
1970-2015_horisont_168	1929-1965_horisont_88	4.0	comment	alexandra_w
1970-2015_horisont_168	1970-2015_horisont_56	4.0	comment	titare
1970-2015_horisont_168	1929-1965_horisont_299	4.0	comment	titare
1970-2015_horisont_168	1929-1965_horisont_133	3.0	comment	alexandra_w
1970-2015_horisont_168	1970-2015_horisont_87	1.0	comment	alexandra_w
1970-2015_horisont_168	1970-2015_horisont_14	4.0	comment	titare
1970-2015_horisont_168	1970-2015_horisont_120	4.0	comment	alexandra_w
1970-2015_horisont_205	1970-2015_horisont_28	1.0	comment	titare
1970-2015_horisont_205	1929-1965_horisont_9	3.0	comment	HelleBol
1970-2015_horisont_205	1970-2015_horisont_120	4.0	comment	alexandra_w
1970-2015_horisont_205	1929-1965_horisont_88	4.0	comment	alexandra_w
1970-2015_horisont_205	1929-1965_horisont_32	4.0	comment	alexandra_w
1970-2015_horisont_205	1929-1965_horisont_9	2.0	comment	alexandra_w
1970-2015_horisont_205	1970-2015_horisont_3	4.0	comment	alexandra_w
1970-2015_horisont_205	1929-1965_horisont_231	4.0	comment	alexandra_w
1970-2015_horisont_205	1929-1965_horisont_299	4.0	comment	HelleBol
1970-2015_horisont_205	1929-1965_horisont_177	4.0	comment	HelleBol
1970-2015_horisont_205	1929-1965_horisont_199	4.0	comment	titare
1970-2015_horisont_205	1970-2015_horisont_3	4.0	comment	titare
1970-2015_horisont_205	1929-1965_horisont_133	2.0	comment	HelleBol
1970-2015_horisont_205	1970-2015_horisont_14	4.0	comment	titare
1970-2015_horisont_205	1970-2015_horisont_74	3.0	comment	HelleBol
1970-2015_horisont_205	1929-1965_horisont_299	4.0	comment	titare
1970-2015_horisont_205	1929-1965_horisont_133	3.0	comment	alexandra_w
1929-1965_horisont_299	1929-1965_horisont_9	1.0	comment	titare
1929-1965_horisont_299	1929-1965_horisont_177	4.0	comment	alexandra_w
1929-1965_horisont_299	1929-1965_horisont_231	4.0	comment	alexandra_w
1929-1965_horisont_299	1929-1965_horisont_172	3.0	comment	alexandra_w
1929-1965_horisont_299	1929-1965_horisont_215	1.0	comment	titare
1929-1965_horisont_299	1970-2015_horisont_56	4.0	comment	alexandra_w
1929-1965_horisont_299	1970-2015_horisont_56	4.0	comment	titare
1929-1965_horisont_299	1929-1965_horisont_172	1.0	comment	titare
1929-1965_horisont_299	1929-1965_horisont_172	2.0	comment	HelleBol
1929-1965_horisont_299	1970-2015_horisont_120	4.0	comment	alexandra_w
1929-1965_horisont_299	1929-1965_horisont_32	0.0	comment	HelleBol
1929-1965_horisont_299	1929-1965_horisont_231	4.0	comment	HelleBol
1929-1965_horisont_299	1929-1965_horisont_32	4.0	comment	titare
1929-1965_horisont_299	1970-2015_horisont_87	1.0	comment	titare
1929-1965_horisont_299	1929-1965_horisont_199	4.0	comment	titare
1929-1965_horisont_299	1929-1965_horisont_9	2.0	comment	alexandra_w
1929-1965_horisont_88	1970-2015_horisont_168	4.0	comment	titare
1929-1965_horisont_88	1970-2015_horisont_87	1.0	comment	alexandra_w
1929-1965_horisont_88	1970-2015_horisont_14	4.0	comment	alexandra_w
1929-1965_horisont_88	1970-2015_horisont_28	1.0	comment	alexandra_w
1929-1965_horisont_88	1929-1965_horisont_137	3.0	comment	alexandra_w
1929-1965_horisont_88	1929-1965_horisont_32	3.0	comment	alexandra_w
1929-1965_horisont_88	1970-2015_horisont_56	4.0	comment	HelleBol
1929-1965_horisont_88	1970-2015_horisont_44	1.0	comment	alexandra_w
1929-1965_horisont_88	1929-1965_horisont_137	2.0	comment	HelleBol
1929-1965_horisont_88	1970-2015_horisont_205	4.0	comment	HelleBol
1929-1965_horisont_88	1929-1965_horisont_172	2.0	comment	alexandra_w
1929-1965_horisont_88	1929-1965_horisont_215	4.0	comment	alexandra_w
1929-1965_horisont_88	1970-2015_horisont_120	4.0	comment	titare
1929-1965_horisont_88	1970-2015_horisont_44	1.0	comment	titare
1929-1965_horisont_88	1970-2015_horisont_210	1.0	comment	titare
1929-1965_horisont_88	1929-1965_horisont_199	4.0	comment	HelleBol
1929-1965_horisont_88	1929-1965_horisont_231	4.0	comment	titare
1929-1965_horisont_88	1970-2015_horisont_168	4.0	comment	HelleBol
1929-1965_horisont_88	1929-1965_horisont_133	2.0	comment	HelleBol
1929-1965_horisont_88	1970-2015_horisont_74	3.0	comment	HelleBol
1929-1965_horisont_177	1929-1965_horisont_9	3.0	comment	HelleBol
1929-1965_horisont_177	1929-1965_horisont_172	3.0	comment	alexandra_w
1929-1965_horisont_177	1929-1965_horisont_231	3.0	comment	alexandra_w
1929-1965_horisont_177	1970-2015_horisont_120	3.0	comment	HelleBol
1929-1965_horisont_177	1929-1965_horisont_231	4.0	comment	HelleBol
1929-1965_horisont_177	1929-1965_horisont_9	1.0	comment	titare
1929-1965_horisont_177	1970-2015_horisont_28	1.0	comment	titare
1929-1965_horisont_177	1929-1965_horisont_199	4.0	comment	titare
1929-1965_horisont_177	1970-2015_horisont_87	1.0	comment	titare
1929-1965_horisont_177	1929-1965_horisont_32	3.0	comment	alexandra_w
1929-1965_horisont_177	1970-2015_horisont_74	3.0	comment	HelleBol
1929-1965_horisont_177	1970-2015_horisont_3	4.0	comment	titare
1929-1965_horisont_177	1929-1965_horisont_133	1.0	comment	titare
1929-1965_horisont_177	1929-1965_horisont_88	4.0	comment	HelleBol
1929-1965_horisont_177	1929-1965_horisont_172	1.0	comment	titare
1929-1965_horisont_177	1929-1965_horisont_215	4.0	comment	HelleBol
1970-2015_horisont_14	1970-2015_horisont_205	4.0	comment	alexandra_w
1970-2015_horisont_14	1970-2015_horisont_3	4.0	comment	HelleBol
1970-2015_horisont_14	1970-2015_horisont_56	4.0	comment	alexandra_w
1970-2015_horisont_14	1929-1965_horisont_199	4.0	comment	titare
1970-2015_horisont_14	1929-1965_horisont_299	4.0	comment	titare
1970-2015_horisont_14	1970-2015_horisont_120	4.0	comment	alexandra_w
1970-2015_horisont_14	1929-1965_horisont_88	4.0	comment	HelleBol
1970-2015_horisont_14	1929-1965_horisont_172	4.0	comment	titare
1929-1965_horisont_9	1929-1965_horisont_172	2.0	comment	HelleBol
1929-1965_horisont_9	1929-1965_horisont_231	2.0	comment	alexandra_w
1929-1965_horisont_9	1970-2015_horisont_87	1.0	comment	titare
1929-1965_horisont_9	1929-1965_horisont_231	1.0	comment	titare
1929-1965_horisont_9	1929-1965_horisont_88	1.0	comment	alexandra_w
1929-1965_horisont_9	1970-2015_horisont_44	3.0	comment	alexandra_w
1929-1965_horisont_9	1929-1965_horisont_199	1.0	comment	alexandra_w
1929-1965_horisont_9	1970-2015_horisont_120	3.0	comment	alexandra_w
1929-1965_horisont_9	1929-1965_horisont_199	1.0	comment	titare
1929-1965_horisont_9	1970-2015_horisont_56	3.0	comment	HelleBol
1929-1965_horisont_9	1970-2015_horisont_120	1.0	comment	titare
1929-1965_horisont_9	1970-2015_horisont_205	1.0	comment	titare
1929-1965_horisont_9	1929-1965_horisont_88	3.0	comment	HelleBol
1929-1965_horisont_9	1970-2015_horisont_3	1.0	comment	titare
1929-1965_horisont_9	1970-2015_horisont_210	1.0	comment	titare
1929-1965_horisont_9	1929-1965_horisont_137	1.0	comment	alexandra_w
1929-1965_horisont_9	1970-2015_horisont_210	4.0	comment	HelleBol
1929-1965_horisont_9	1929-1965_horisont_215	2.0	comment	alexandra_w
1929-1965_horisont_9	1970-2015_horisont_168	1.0	comment	titare
1929-1965_horisont_133	1929-1965_horisont_88	1.0	comment	titare
1929-1965_horisont_133	1929-1965_horisont_199	1.0	comment	titare
1929-1965_horisont_133	1970-2015_horisont_14	1.0	comment	titare
1929-1965_horisont_133	1970-2015_horisont_87	0.0	comment	alexandra_w
1929-1965_horisont_133	1970-2015_horisont_210	1.0	comment	titare
1929-1965_horisont_133	1970-2015_horisont_74	2.0	comment	HelleBol
1929-1965_horisont_133	1970-2015_horisont_44	1.0	comment	alexandra_w
1929-1965_horisont_133	1970-2015_horisont_205	1.0	comment	titare
1929-1965_horisont_133	1929-1965_horisont_231	1.0	comment	titare
1929-1965_horisont_133	1929-1965_horisont_231	2.0	comment	HelleBol
1929-1965_horisont_133	1929-1965_horisont_199	1.0	comment	alexandra_w
1929-1965_horisont_133	1929-1965_horisont_9	1.0	comment	titare
1929-1965_horisont_133	1929-1965_horisont_32	1.0	comment	titare
1929-1965_horisont_133	1970-2015_horisont_168	2.0	comment	HelleBol
1929-1965_horisont_133	1929-1965_horisont_9	1.0	comment	alexandra_w
1929-1965_horisont_133	1929-1965_horisont_231	2.0	comment	alexandra_w
1929-1965_horisont_133	1970-2015_horisont_74	1.0	comment	alexandra_w
1929-1965_horisont_133	1929-1965_horisont_177	3.0	comment	alexandra_w
1929-1965_horisont_133	1970-2015_horisont_14	2.0	comment	HelleBol
1970-2015_horisont_28	1970-2015_horisont_14	1.0	comment	titare
1970-2015_horisont_28	1929-1965_horisont_32	1.0	comment	alexandra_w
1970-2015_horisont_28	1929-1965_horisont_215	3.0	comment	HelleBol
1970-2015_horisont_28	1929-1965_horisont_172	1.0	comment	titare
1970-2015_horisont_28	1929-1965_horisont_172	1.0	comment	alexandra_w
1970-2015_horisont_28	1970-2015_horisont_56	1.0	comment	alexandra_w
1970-2015_horisont_28	1929-1965_horisont_299	1.0	comment	titare
1970-2015_horisont_28	1929-1965_horisont_199	1.0	comment	alexandra_w
1970-2015_horisont_28	1929-1965_horisont_9	1.0	comment	titare
1970-2015_horisont_28	1970-2015_horisont_3	1.0	comment	titare
1970-2015_horisont_28	1970-2015_horisont_120	1.0	comment	alexandra_w
1970-2015_horisont_28	1929-1965_horisont_215	1.0	comment	alexandra_w
1970-2015_horisont_28	1970-2015_horisont_87	1.0	comment	titare
1970-2015_horisont_28	1929-1965_horisont_137	1.0	comment	titare
1970-2015_horisont_28	1970-2015_horisont_87	4.0	comment	HelleBol
1970-2015_horisont_28	1970-2015_horisont_205	3.0	comment	HelleBol
1970-2015_horisont_28	1970-2015_horisont_210	1.0	comment	titare
1929-1965_horisont_215	1929-1965_horisont_199	4.0	comment	alexandra_w
1929-1965_horisont_215	1929-1965_horisont_9	3.0	comment	HelleBol
1929-1965_horisont_215	1970-2015_horisont_74	0.0	comment	titare
1929-1965_horisont_215	1929-1965_horisont_88	4.0	comment	HelleBol
1929-1965_horisont_215	1970-2015_horisont_56	0.0	comment	titare
1929-1965_horisont_215	1929-1965_horisont_199	4.0	comment	HelleBol
1929-1965_horisont_215	1929-1965_horisont_231	0.0	comment	titare
1929-1965_horisont_215	1970-2015_horisont_56	4.0	comment	alexandra_w
1929-1965_horisont_215	1970-2015_horisont_28	1.0	comment	titare
1929-1965_horisont_215	1970-2015_horisont_205	4.0	comment	HelleBol
1929-1965_horisont_215	1970-2015_horisont_120	0.0	comment	titare
1929-1965_horisont_215	1970-2015_horisont_210	1.0	comment	titare
1929-1965_horisont_215	1970-2015_horisont_14	0.0	comment	alexandra_w
1929-1965_horisont_215	1929-1965_horisont_299	4.0	comment	HelleBol
1929-1965_horisont_215	1929-1965_horisont_133	0.0	comment	titare
1970-2015_horisont_120	1929-1965_horisont_199	4.0	comment	alexandra_w
1970-2015_horisont_120	1929-1965_horisont_137	2.0	comment	HelleBol
1970-2015_horisont_120	1929-1965_horisont_88	4.0	comment	alexandra_w
1970-2015_horisont_120	1929-1965_horisont_137	3.0	comment	alexandra_w
1970-2015_horisont_120	1970-2015_horisont_210	4.0	comment	HelleBol
1970-2015_horisont_120	1929-1965_horisont_299	3.0	comment	HelleBol
1970-2015_horisont_120	1929-1965_horisont_133	1.0	comment	titare
1970-2015_horisont_120	1970-2015_horisont_3	4.0	comment	titare
1970-2015_horisont_120	1929-1965_horisont_215	3.0	comment	HelleBol
1970-2015_horisont_120	1929-1965_horisont_199	4.0	comment	titare
1970-2015_horisont_120	1929-1965_horisont_177	4.0	comment	alexandra_w
1970-2015_horisont_120	1929-1965_horisont_133	3.0	comment	alexandra_w
1970-2015_horisont_120	1929-1965_horisont_32	0.0	comment	HelleBol
1970-2015_horisont_74	1929-1965_horisont_88	1.0	comment	titare
1970-2015_horisont_74	1970-2015_horisont_44	4.0	comment	alexandra_w
1970-2015_horisont_74	1970-2015_horisont_120	1.0	comment	titare
1970-2015_horisont_74	1929-1965_horisont_9	1.0	comment	titare
1970-2015_horisont_74	1929-1965_horisont_172	1.0	comment	alexandra_w
1970-2015_horisont_74	1970-2015_horisont_28	1.0	comment	titare
1970-2015_horisont_74	1929-1965_horisont_177	1.0	comment	titare
1970-2015_horisont_74	1970-2015_horisont_28	4.0	comment	HelleBol
1970-2015_horisont_74	1970-2015_horisont_210	4.0	comment	titare
1970-2015_horisont_74	1929-1965_horisont_199	3.0	comment	alexandra_w
1970-2015_horisont_74	1929-1965_horisont_231	1.0	comment	alexandra_w
1970-2015_horisont_74	1970-2015_horisont_168	3.0	comment	HelleBol
1970-2015_horisont_74	1929-1965_horisont_88	1.0	comment	alexandra_w
1970-2015_horisont_74	1929-1965_horisont_172	1.0	comment	titare
1970-2015_horisont_74	1970-2015_horisont_14	2.0	comment	alexandra_w
1929-1965_horisont_32	1970-2015_horisont_44	0.0	comment	HelleBol
1929-1965_horisont_32	1929-1965_horisont_9	1.0	comment	titare
1929-1965_horisont_32	1929-1965_horisont_215	0.0	comment	HelleBol
1929-1965_horisont_32	1929-1965_horisont_177	0.0	comment	HelleBol
1929-1965_horisont_32	1970-2015_horisont_210	1.0	comment	alexandra_w
1929-1965_horisont_32	1929-1965_horisont_9	1.0	comment	alexandra_w
1929-1965_horisont_32	1929-1965_horisont_88	4.0	comment	titare
1929-1965_horisont_32	1970-2015_horisont_3	4.0	comment	titare
1929-1965_horisont_32	1970-2015_horisont_205	4.0	comment	titare
1929-1965_horisont_32	1929-1965_horisont_199	4.0	comment	alexandra_w
1929-1965_horisont_32	1970-2015_horisont_74	0.0	comment	HelleBol
1929-1965_horisont_32	1929-1965_horisont_9	2.0	comment	HelleBol
1929-1965_horisont_32	1970-2015_horisont_120	3.0	comment	alexandra_w
1929-1965_horisont_32	1970-2015_horisont_44	1.0	comment	titare
1929-1965_horisont_32	1970-2015_horisont_74	1.0	comment	titare
1929-1965_horisont_32	1929-1965_horisont_199	4.0	comment	titare
1970-2015_horisont_210	1929-1965_horisont_199	1.0	comment	alexandra_w
1970-2015_horisont_210	1970-2015_horisont_3	3.0	comment	HelleBol
1970-2015_horisont_210	1970-2015_horisont_44	4.0	comment	titare
1970-2015_horisont_210	1970-2015_horisont_28	2.0	comment	alexandra_w
1970-2015_horisont_210	1929-1965_horisont_32	3.0	comment	HelleBol
1970-2015_horisont_210	1970-2015_horisont_14	3.0	comment	HelleBol
1970-2015_horisont_210	1970-2015_horisont_168	1.0	comment	alexandra_w
1970-2015_horisont_210	1929-1965_horisont_172	2.0	comment	alexandra_w
1970-2015_horisont_210	1929-1965_horisont_88	3.0	comment	HelleBol
1970-2015_horisont_210	1970-2015_horisont_28	4.0	comment	HelleBol
1970-2015_horisont_210	1970-2015_horisont_120	1.0	comment	alexandra_w
1970-2015_horisont_210	1970-2015_horisont_168	1.0	comment	titare
1970-2015_horisont_210	1970-2015_horisont_87	4.0	comment	titare
1970-2015_horisont_210	1929-1965_horisont_215	1.0	comment	alexandra_w
1929-1965_husrom_83	1929-1965_husrom_22	4.0	comment	HelleBol
1929-1965_husrom_83	1970-2015_husrom_67	4.0	comment	HelleBol
1929-1965_husrom_83	1970-2015_husrom_611	4.0	comment	alexandra_w
1929-1965_husrom_83	1970-2015_husrom_505	4.0	comment	HelleBol
1929-1965_husrom_83	1970-2015_husrom_258	4.0	comment	HelleBol
1929-1965_husrom_83	1929-1965_husrom_80	4.0	comment	titare
1929-1965_husrom_83	1929-1965_husrom_80	3.0	comment	alexandra_w
1929-1965_husrom_83	1929-1965_husrom_53	4.0	comment	HelleBol
1929-1965_husrom_83	1970-2015_husrom_262	4.0	comment	titare
1929-1965_husrom_83	1970-2015_husrom_67	4.0	comment	alexandra_w
1929-1965_husrom_83	1929-1965_husrom_121	4.0	comment	HelleBol
1929-1965_husrom_83	1970-2015_husrom_611	4.0	comment	titare
1929-1965_husrom_83	1970-2015_husrom_409	4.0	comment	alexandra_w
1929-1965_husrom_83	1970-2015_husrom_381	0.0	comment	titare
1929-1965_husrom_83	1929-1965_husrom_121	4.0	comment	alexandra_w
1929-1965_husrom_29	1970-2015_husrom_67	4.0	comment	alexandra_w
1929-1965_husrom_29	1929-1965_husrom_53	4.0	comment	alexandra_w
1929-1965_husrom_29	1970-2015_husrom_67	4.0	comment	HelleBol
1929-1965_husrom_29	1929-1965_husrom_83	4.0	comment	titare
1929-1965_husrom_29	1929-1965_husrom_82	4.0	comment	alexandra_w
1929-1965_husrom_29	1970-2015_husrom_361	4.0	comment	titare
1929-1965_husrom_29	1970-2015_husrom_262	4.0	comment	titare
1929-1965_husrom_29	1970-2015_husrom_129	4.0	comment	titare
1929-1965_husrom_29	1970-2015_husrom_611	4.0	comment	titare
1929-1965_husrom_29	1970-2015_husrom_258	4.0	comment	HelleBol
1970-2015_husrom_409	1929-1965_husrom_121	4.0	comment	HelleBol
1970-2015_husrom_409	1970-2015_husrom_611	4.0	comment	alexandra_w
1970-2015_husrom_409	1929-1965_husrom_83	4.0	comment	titare
1970-2015_husrom_409	1970-2015_husrom_361	4.0	comment	HelleBol
1970-2015_husrom_409	1929-1965_husrom_80	4.0	comment	HelleBol
1970-2015_husrom_409	1929-1965_husrom_22	4.0	comment	alexandra_w
1970-2015_husrom_409	1929-1965_husrom_29	4.0	comment	alexandra_w
1970-2015_husrom_409	1970-2015_husrom_258	4.0	comment	titare
1970-2015_husrom_409	1929-1965_husrom_53	4.0	comment	alexandra_w
1970-2015_husrom_409	1929-1965_husrom_29	4.0	comment	HelleBol
1970-2015_husrom_409	1929-1965_husrom_80	4.0	comment	titare
1970-2015_husrom_611	1970-2015_husrom_387	4.0	comment	alexandra_w
1970-2015_husrom_611	1929-1965_husrom_80	4.0	comment	alexandra_w
1970-2015_husrom_611	1970-2015_husrom_90	4.0	comment	alexandra_w
1970-2015_husrom_611	1929-1965_husrom_23	4.0	comment	titare
1970-2015_husrom_611	1929-1965_husrom_18	0.0	comment	titare
1970-2015_husrom_611	1929-1965_husrom_53	4.0	comment	HelleBol
1970-2015_husrom_611	1970-2015_husrom_387	4.0	comment	HelleBol
1970-2015_husrom_611	1929-1965_husrom_53	4.0	comment	alexandra_w
1970-2015_husrom_611	1929-1965_husrom_80	4.0	comment	titare
1970-2015_husrom_611	1970-2015_husrom_262	4.0	comment	HelleBol
1970-2015_husrom_611	1970-2015_husrom_129	4.0	comment	alexandra_w
1970-2015_husrom_611	1929-1965_husrom_23	4.0	comment	alexandra_w
1970-2015_husrom_611	1929-1965_husrom_83	4.0	comment	HelleBol
1970-2015_husrom_611	1970-2015_husrom_381	4.0	comment	titare
1970-2015_husrom_611	1929-1965_husrom_121	4.0	comment	alexandra_w
1970-2015_husrom_611	1929-1965_husrom_29	4.0	comment	HelleBol
1970-2015_husrom_611	1970-2015_husrom_262	4.0	comment	alexandra_w
1970-2015_husrom_611	1970-2015_husrom_409	4.0	comment	titare
1970-2015_husrom_611	1970-2015_husrom_67	4.0	comment	alexandra_w
1970-2015_husrom_361	1929-1965_husrom_121	4.0	comment	titare
1970-2015_husrom_361	1929-1965_husrom_80	4.0	comment	alexandra_w
1970-2015_husrom_361	1970-2015_husrom_67	4.0	comment	titare
1970-2015_husrom_361	1970-2015_husrom_381	4.0	comment	titare
1970-2015_husrom_361	1970-2015_husrom_611	3.0	comment	alexandra_w
1970-2015_husrom_361	1929-1965_husrom_39	4.0	comment	alexandra_w
1970-2015_husrom_361	1970-2015_husrom_505	4.0	comment	alexandra_w
1970-2015_husrom_361	1929-1965_husrom_23	4.0	comment	titare
