identifier1	identifier2	judgment	comment	annotator	lemma
1980-1990_kode_62	2012-2019_kode_1280	0.0	comment	titare	kode
1980-1990_kode_62	1980-1990_kode_283	1.0	comment	alexandra_w	kode
1980-1990_kode_62	2012-2019_kode_1971	2.0	comment	HelleBol	kode
1980-1990_kode_413	1980-1990_kode_335	3.0	comment	alexandra_w	kode
1980-1990_kode_413	2012-2019_kode_1971	2.0	comment	alexandra_w	kode
1980-1990_kode_413	2012-2019_kode_1280	1.0	comment	HelleBol	kode
1980-1990_kode_413	2012-2019_kode_3027	4.0	comment	alexandra_w	kode
1980-1990_kode_413	1980-1990_kode_268	1.0	comment	HelleBol	kode
1980-1990_kode_413	1980-1990_kode_283	1.0	comment	alexandra_w	kode
1980-1990_kode_413	2012-2019_kode_2295	0.0	comment	alexandra_w	kode
1980-1990_kode_413	1980-1990_kode_382	4.0	comment	HelleBol	kode
1980-1990_kode_413	2012-2019_kode_2295	1.0	comment	titare	kode
1980-1990_kode_413	1980-1990_kode_169	2.0	comment	alexandra_w	kode
1980-1990_kode_413	1980-1990_kode_544	4.0	comment	titare	kode
1980-1990_kode_413	1980-1990_kode_544	4.0	comment	alexandra_w	kode
1980-1990_kode_413	2012-2019_kode_2751	2.0	comment	HelleBol	kode
1980-1990_kode_413	1980-1990_kode_109	4.0	comment	titare	kode
1980-1990_kode_413	1980-1990_kode_79	2.0	comment	titare	kode
1980-1990_kode_36	1980-1990_kode_169	2.0	comment	titare	kode
1980-1990_kode_36	2012-2019_kode_1971	2.0	comment	alexandra_w	kode
1980-1990_kode_36	2012-2019_kode_2155	2.0	comment	HelleBol	kode
1980-1990_kode_36	1980-1990_kode_268	4.0	comment	titare	kode
1980-1990_kode_36	2012-2019_kode_1280	1.0	comment	titare	kode
1980-1990_kode_36	1980-1990_kode_79	4.0	comment	alexandra_w	kode
1980-1990_kode_36	2012-2019_kode_2869	2.0	comment	alexandra_w	kode
1980-1990_kode_36	1980-1990_kode_413	4.0	comment	HelleBol	kode
1980-1990_kode_36	2012-2019_kode_1280	0.0	comment	alexandra_w	kode
1980-1990_kode_36	2012-2019_kode_2155	2.0	comment	titare	kode
1980-1990_kode_36	1980-1990_kode_335	4.0	comment	titare	kode
1980-1990_kode_36	1980-1990_kode_413	4.0	comment	titare	kode
1980-1990_kode_36	1980-1990_kode_62	4.0	comment	HelleBol	kode
1980-1990_kode_36	2012-2019_kode_2484	4.0	comment	alexandra_w	kode
1980-1990_kode_36	2012-2019_kode_2869	4.0	comment	HelleBol	kode
1980-1990_kode_36	2012-2019_kode_2751	3.0	comment	HelleBol	kode
1980-1990_kode_36	1980-1990_kode_62	4.0	comment	alexandra_w	kode
1980-1990_kode_36	2012-2019_kode_2751	1.0	comment	titare	kode
1980-1990_kode_544	1980-1990_kode_335	4.0	comment	titare	kode
1980-1990_kode_544	1980-1990_kode_79	4.0	comment	HelleBol	kode
1980-1990_kode_544	2012-2019_kode_3644	2.0	comment	alexandra_w	kode
1980-1990_kode_544	2012-2019_kode_2295	3.0	comment	titare	kode
1980-1990_kode_544	2012-2019_kode_741	1.0	comment	titare	kode
1980-1990_kode_544	2012-2019_kode_3027	4.0	comment	titare	kode
1980-1990_kode_544	1980-1990_kode_62	0.0	comment	titare	kode
1980-1990_kode_544	2012-2019_kode_2155	2.0	comment	titare	kode
1980-1990_kode_544	2012-2019_kode_394	2.0	comment	alexandra_w	kode
1980-1990_kode_544	1980-1990_kode_382	4.0	comment	HelleBol	kode
1980-1990_kode_544	1980-1990_kode_382	0.0	comment	alexandra_w	kode
1980-1990_kode_544	1980-1990_kode_169	1.0	comment	HelleBol	kode
1980-1990_kode_544	2012-2019_kode_741	2.0	comment	alexandra_w	kode
1980-1990_kode_544	1980-1990_kode_36	3.0	comment	titare	kode
1980-1990_kode_544	1980-1990_kode_335	1.0	comment	HelleBol	kode
2012-2019_kode_741	1980-1990_kode_283	2.0	comment	alexandra_w	kode
2012-2019_kode_741	2012-2019_kode_3027	3.0	comment	HelleBol	kode
2012-2019_kode_741	1980-1990_kode_268	2.0	comment	alexandra_w	kode
2012-2019_kode_741	2012-2019_kode_2869	4.0	comment	titare	kode
2012-2019_kode_741	2012-2019_kode_3644	3.0	comment	titare	kode
2012-2019_kode_741	2012-2019_kode_2155	3.0	comment	titare	kode
2012-2019_kode_741	2012-2019_kode_2295	2.0	comment	alexandra_w	kode
2012-2019_kode_741	1980-1990_kode_413	3.0	comment	HelleBol	kode
2012-2019_kode_741	1980-1990_kode_544	3.0	comment	HelleBol	kode
2012-2019_kode_741	1980-1990_kode_335	2.0	comment	titare	kode
2012-2019_kode_741	1980-1990_kode_382	3.0	comment	HelleBol	kode
2012-2019_kode_741	1980-1990_kode_36	3.0	comment	HelleBol	kode
2012-2019_kode_741	2012-2019_kode_3644	4.0	comment	alexandra_w	kode
2012-2019_kode_2484	2012-2019_kode_741	2.0	comment	titare	kode
2012-2019_kode_2484	2012-2019_kode_3027	4.0	comment	HelleBol	kode
2012-2019_kode_2484	2012-2019_kode_1971	2.0	comment	HelleBol	kode
2012-2019_kode_2484	2012-2019_kode_394	1.0	comment	titare	kode
2012-2019_kode_2484	1980-1990_kode_79	3.0	comment	titare	kode
2012-2019_kode_2484	1980-1990_kode_335	1.0	comment	alexandra_w	kode
2012-2019_kode_2484	2012-2019_kode_741	3.0	comment	HelleBol	kode
2012-2019_kode_2484	1980-1990_kode_169	1.0	comment	HelleBol	kode
2012-2019_kode_2484	2012-2019_kode_2869	2.0	comment	titare	kode
2012-2019_kode_2484	1980-1990_kode_36	3.0	comment	titare	kode
2012-2019_kode_2484	2012-2019_kode_394	3.0	comment	HelleBol	kode
2012-2019_kode_2484	2012-2019_kode_3644	2.0	comment	HelleBol	kode
2012-2019_kode_2484	1980-1990_kode_79	4.0	comment	HelleBol	kode
2012-2019_kode_2484	2012-2019_kode_2155	2.0	comment	HelleBol	kode
2012-2019_kode_2484	2012-2019_kode_3027	4.0	comment	alexandra_w	kode
2012-2019_kode_2484	1980-1990_kode_413	4.0	comment	HelleBol	kode
2012-2019_kode_2484	1980-1990_kode_268	1.0	comment	alexandra_w	kode
2012-2019_kode_2484	1980-1990_kode_109	4.0	comment	alexandra_w	kode
2012-2019_kode_2484	1980-1990_kode_36	4.0	comment	HelleBol	kode
2012-2019_kode_2484	2012-2019_kode_1280	1.0	comment	titare	kode
2012-2019_kode_2484	2012-2019_kode_2869	2.0	comment	alexandra_w	kode
2012-2019_kode_2484	1980-1990_kode_268	1.0	comment	HelleBol	kode
2012-2019_kode_2484	2012-2019_kode_741	3.0	comment	alexandra_w	kode
2012-2019_kode_2484	1980-1990_kode_382	4.0	comment	HelleBol	kode
1980-1990_kode_335	2012-2019_kode_2295	1.0	comment	HelleBol	kode
1980-1990_kode_335	1980-1990_kode_169	4.0	comment	HelleBol	kode
1980-1990_kode_335	1980-1990_kode_413	1.0	comment	HelleBol	kode
1980-1990_kode_335	2012-2019_kode_2751	2.0	comment	alexandra_w	kode
1980-1990_kode_335	1980-1990_kode_109	4.0	comment	titare	kode
1980-1990_kode_335	2012-2019_kode_3027	4.0	comment	titare	kode
1980-1990_kode_335	1980-1990_kode_36	1.0	comment	alexandra_w	kode
1980-1990_kode_335	1980-1990_kode_283	4.0	comment	HelleBol	kode
1980-1990_kode_335	2012-2019_kode_2155	1.0	comment	alexandra_w	kode
1980-1990_kode_335	2012-2019_kode_2484	4.0	comment	titare	kode
1980-1990_kode_335	2012-2019_kode_1971	2.0	comment	alexandra_w	kode
1980-1990_kode_335	1980-1990_kode_169	2.0	comment	titare	kode
1980-1990_kode_335	2012-2019_kode_3644	1.0	comment	HelleBol	kode
1980-1990_kode_335	2012-2019_kode_2155	0.0	comment	HelleBol	kode
2012-2019_kode_1280	1980-1990_kode_36	1.0	comment	HelleBol	kode
2012-2019_kode_1280	1980-1990_kode_268	1.0	comment	HelleBol	kode
2012-2019_kode_1280	2012-2019_kode_394	0.0	comment	alexandra_w	kode
2012-2019_kode_1280	2012-2019_kode_2295	1.0	comment	titare	kode
2012-2019_kode_1280	2012-2019_kode_741	0.0	comment	alexandra_w	kode
2012-2019_kode_1280	2012-2019_kode_1971	0.0	comment	alexandra_w	kode
2012-2019_kode_1280	2012-2019_kode_2751	1.0	comment	titare	kode
2012-2019_kode_1280	2012-2019_kode_1971	1.0	comment	titare	kode
2012-2019_kode_1280	2012-2019_kode_3027	0.0	comment	alexandra_w	kode
2012-2019_kode_1280	1980-1990_kode_335	1.0	comment	titare	kode
2012-2019_kode_1280	1980-1990_kode_62	0.0	comment	alexandra_w	kode
2012-2019_kode_1280	1980-1990_kode_283	1.0	comment	titare	kode
2012-2019_kode_1280	1980-1990_kode_382	1.0	comment	titare	kode
2012-2019_kode_1280	2012-2019_kode_3644	1.0	comment	HelleBol	kode
2012-2019_kode_1280	2012-2019_kode_2869	0.0	comment	alexandra_w	kode
1980-1990_kode_283	2012-2019_kode_1280	0.0	comment	alexandra_w	kode
1980-1990_kode_283	1980-1990_kode_544	4.0	comment	titare	kode
1980-1990_kode_283	2012-2019_kode_394	1.0	comment	HelleBol	kode
1980-1990_kode_283	2012-2019_kode_2295	1.0	comment	alexandra_w	kode
1980-1990_kode_283	2012-2019_kode_2484	4.0	comment	titare	kode
1980-1990_kode_283	2012-2019_kode_2155	1.0	comment	HelleBol	kode
1980-1990_kode_283	1980-1990_kode_62	1.0	comment	HelleBol	kode
1980-1990_kode_283	1980-1990_kode_268	4.0	comment	titare	kode
1980-1990_kode_283	2012-2019_kode_2869	1.0	comment	alexandra_w	kode
1980-1990_kode_283	2012-2019_kode_2295	2.0	comment	titare	kode
1980-1990_kode_283	2012-2019_kode_2295	1.0	comment	HelleBol	kode
1980-1990_kode_283	2012-2019_kode_1280	1.0	comment	HelleBol	kode
1980-1990_kode_283	1980-1990_kode_413	1.0	comment	HelleBol	kode
1980-1990_kode_283	2012-2019_kode_2484	1.0	comment	HelleBol	kode
1980-1990_kode_283	2012-2019_kode_2484	1.0	comment	alexandra_w	kode
1980-1990_kode_382	1980-1990_kode_109	2.0	comment	alexandra_w	kode
1980-1990_kode_382	2012-2019_kode_2869	2.0	comment	alexandra_w	kode
1980-1990_kode_382	1980-1990_kode_109	2.0	comment	titare	kode
1980-1990_kode_382	1980-1990_kode_544	2.0	comment	titare	kode
1980-1990_kode_382	1980-1990_kode_62	1.0	comment	alexandra_w	kode
1980-1990_kode_382	1980-1990_kode_335	1.0	comment	HelleBol	kode
1980-1990_kode_382	1980-1990_kode_36	2.0	comment	alexandra_w	kode
1980-1990_kode_382	2012-2019_kode_2751	2.0	comment	titare	kode
1980-1990_kode_382	1980-1990_kode_62	4.0	comment	HelleBol	kode
1980-1990_kode_382	1980-1990_kode_169	2.0	comment	titare	kode
1980-1990_kode_382	2012-2019_kode_394	1.0	comment	titare	kode
1980-1990_kode_382	1980-1990_kode_109	4.0	comment	HelleBol	kode
1980-1990_kode_382	2012-2019_kode_2869	2.0	comment	titare	kode
1980-1990_kode_382	1980-1990_kode_283	1.0	comment	HelleBol	kode
1980-1990_kode_382	1980-1990_kode_335	2.0	comment	titare	kode
1980-1990_kode_382	2012-2019_kode_2751	2.0	comment	alexandra_w	kode
1980-1990_kode_382	1980-1990_kode_62	0.0	comment	titare	kode
1980-1990_kode_382	1980-1990_kode_36	4.0	comment	HelleBol	kode
1980-1990_kode_382	1980-1990_kode_335	0.0	comment	alexandra_w	kode
2012-2019_kode_2869	2012-2019_kode_2295	3.0	comment	alexandra_w	kode
2012-2019_kode_2869	1980-1990_kode_413	3.0	comment	alexandra_w	kode
2012-2019_kode_2869	1980-1990_kode_79	2.0	comment	alexandra_w	kode
2012-2019_kode_2869	1980-1990_kode_544	4.0	comment	HelleBol	kode
2012-2019_kode_2869	1980-1990_kode_62	2.0	comment	titare	kode
2012-2019_kode_2869	1980-1990_kode_335	4.0	comment	HelleBol	kode
2012-2019_kode_2869	2012-2019_kode_394	3.0	comment	titare	kode
2012-2019_kode_2869	2012-2019_kode_3644	2.0	comment	titare	kode
2012-2019_kode_2869	2012-2019_kode_2295	2.0	comment	titare	kode
2012-2019_kode_2869	2012-2019_kode_2751	3.0	comment	HelleBol	kode
2012-2019_kode_2869	2012-2019_kode_3644	2.0	comment	HelleBol	kode
2012-2019_kode_2869	2012-2019_kode_394	4.0	comment	alexandra_w	kode
2012-2019_kode_2869	2012-2019_kode_1971	4.0	comment	titare	kode
2012-2019_kode_2869	1980-1990_kode_544	2.0	comment	titare	kode
2012-2019_kode_2295	2012-2019_kode_2484	1.0	comment	titare	kode
2012-2019_kode_2295	1980-1990_kode_62	2.0	comment	HelleBol	kode
2012-2019_kode_2295	2012-2019_kode_2155	3.0	comment	alexandra_w	kode
2012-2019_kode_2295	2012-2019_kode_2155	3.0	comment	titare	kode
2012-2019_kode_2295	1980-1990_kode_544	4.0	comment	alexandra_w	kode
2012-2019_kode_2295	2012-2019_kode_2155	4.0	comment	HelleBol	kode
2012-2019_kode_2295	1980-1990_kode_62	4.0	comment	alexandra_w	kode
2012-2019_kode_2295	1980-1990_kode_268	1.0	comment	HelleBol	kode
2012-2019_kode_2295	1980-1990_kode_169	2.0	comment	titare	kode
2012-2019_kode_2295	1980-1990_kode_36	2.0	comment	HelleBol	kode
2012-2019_kode_2295	2012-2019_kode_3644	2.0	comment	alexandra_w	kode
2012-2019_kode_2295	2012-2019_kode_1280	1.0	comment	HelleBol	kode
2012-2019_kode_2295	2012-2019_kode_3644	3.0	comment	titare	kode
2012-2019_kode_2295	2012-2019_kode_1280	0.0	comment	alexandra_w	kode
2012-2019_kode_2295	2012-2019_kode_394	2.0	comment	HelleBol	kode
2012-2019_kode_2295	1980-1990_kode_36	2.0	comment	alexandra_w	kode
2012-2019_kode_2295	2012-2019_kode_3027	2.0	comment	HelleBol	kode
2012-2019_kode_2295	1980-1990_kode_382	2.0	comment	alexandra_w	kode
2012-2019_kode_2295	1980-1990_kode_335	2.0	comment	titare	kode
2012-2019_kode_2295	1980-1990_kode_79	2.0	comment	HelleBol	kode
2012-2019_kode_2295	2012-2019_kode_3644	2.0	comment	HelleBol	kode
2012-2019_kode_2751	2012-2019_kode_2295	4.0	comment	HelleBol	kode
2012-2019_kode_2751	2012-2019_kode_2155	3.0	comment	HelleBol	kode
2012-2019_kode_2751	1980-1990_kode_62	3.0	comment	alexandra_w	kode
2012-2019_kode_2751	2012-2019_kode_2155	3.0	comment	alexandra_w	kode
2012-2019_kode_2751	2012-2019_kode_2295	4.0	comment	alexandra_w	kode
2012-2019_kode_2751	2012-2019_kode_3644	2.0	comment	alexandra_w	kode
2012-2019_kode_2751	2012-2019_kode_741	2.0	comment	alexandra_w	kode
2012-2019_kode_2751	2012-2019_kode_2869	4.0	comment	alexandra_w	kode
2012-2019_kode_2751	1980-1990_kode_169	2.0	comment	titare	kode
2012-2019_kode_3027	1980-1990_kode_36	4.0	comment	HelleBol	kode
2012-2019_kode_3027	1980-1990_kode_36	4.0	comment	titare	kode
2012-2019_kode_3027	1980-1990_kode_283	1.0	comment	alexandra_w	kode
2012-2019_kode_3027	1980-1990_kode_335	1.0	comment	HelleBol	kode
2012-2019_kode_3027	1980-1990_kode_382	2.0	comment	alexandra_w	kode
2012-2019_kode_3027	1980-1990_kode_335	4.0	comment	alexandra_w	kode
2012-2019_kode_3027	1980-1990_kode_169	1.0	comment	alexandra_w	kode
2012-2019_kode_3027	2012-2019_kode_1280	1.0	comment	HelleBol	kode
2012-2019_kode_3027	1980-1990_kode_169	1.0	comment	HelleBol	kode
2012-2019_kode_3027	1980-1990_kode_36	4.0	comment	alexandra_w	kode
2012-2019_kode_3027	1980-1990_kode_62	4.0	comment	HelleBol	kode
2012-2019_kode_3027	2012-2019_kode_741	2.0	comment	alexandra_w	kode
2012-2019_kode_3027	2012-2019_kode_2295	3.0	comment	titare	kode
2012-2019_kode_3027	2012-2019_kode_2295	3.0	comment	alexandra_w	kode
2012-2019_kode_3027	1980-1990_kode_413	4.0	comment	titare	kode
2012-2019_kode_3027	2012-2019_kode_2484	4.0	comment	titare	kode
2012-2019_kode_3027	1980-1990_kode_79	4.0	comment	HelleBol	kode
2012-2019_kode_3027	1980-1990_kode_169	2.0	comment	titare	kode
2012-2019_kode_2155	2012-2019_kode_3644	3.0	comment	alexandra_w	kode
2012-2019_kode_2155	2012-2019_kode_1280	0.0	comment	alexandra_w	kode
2012-2019_kode_2155	1980-1990_kode_79	2.0	comment	titare	kode
2012-2019_kode_2155	2012-2019_kode_2869	2.0	comment	titare	kode
2012-2019_kode_2155	2012-2019_kode_394	2.0	comment	HelleBol	kode
2012-2019_kode_2155	2012-2019_kode_2869	4.0	comment	alexandra_w	kode
2012-2019_kode_2155	2012-2019_kode_1280	1.0	comment	HelleBol	kode
2012-2019_kode_2155	2012-2019_kode_3027	2.0	comment	titare	kode
2012-2019_kode_2155	2012-2019_kode_2751	4.0	comment	titare	kode
2012-2019_kode_2155	1980-1990_kode_109	2.0	comment	HelleBol	kode
2012-2019_kode_2155	2012-2019_kode_1971	4.0	comment	alexandra_w	kode
2012-2019_kode_2155	1980-1990_kode_413	2.0	comment	titare	kode
1980-1990_kode_79	2012-2019_kode_394	3.0	comment	HelleBol	kode
1980-1990_kode_79	1980-1990_kode_413	4.0	comment	HelleBol	kode
1980-1990_kode_79	1980-1990_kode_544	2.0	comment	titare	kode
1980-1990_kode_79	2012-2019_kode_2295	3.0	comment	alexandra_w	kode
1980-1990_kode_79	1980-1990_kode_36	4.0	comment	HelleBol	kode
1980-1990_kode_79	2012-2019_kode_1280	1.0	comment	HelleBol	kode
1980-1990_kode_79	1980-1990_kode_109	4.0	comment	HelleBol	kode
1980-1990_kode_79	2012-2019_kode_1971	2.0	comment	HelleBol	kode
1980-1990_kode_79	1980-1990_kode_283	4.0	comment	alexandra_w	kode
1980-1990_kode_79	2012-2019_kode_2484	4.0	comment	alexandra_w	kode
1980-1990_kode_79	2012-2019_kode_741	4.0	comment	titare	kode
1980-1990_kode_79	1980-1990_kode_335	3.0	comment	titare	kode
1980-1990_kode_79	2012-2019_kode_2155	2.0	comment	alexandra_w	kode
1980-1990_kode_79	2012-2019_kode_1971	2.0	comment	titare	kode
1980-1990_kode_79	1980-1990_kode_36	2.0	comment	titare	kode
1980-1990_kode_79	2012-2019_kode_1280	1.0	comment	titare	kode
1980-1990_kode_79	2012-2019_kode_3644	2.0	comment	HelleBol	kode
1980-1990_kode_79	1980-1990_kode_62	0.0	comment	titare	kode
1980-1990_kode_79	2012-2019_kode_741	3.0	comment	HelleBol	kode
2012-2019_kode_3644	2012-2019_kode_2155	2.0	comment	titare	kode
2012-2019_kode_3644	2012-2019_kode_2751	2.0	comment	HelleBol	kode
2012-2019_kode_3644	1980-1990_kode_79	2.0	comment	alexandra_w	kode
2012-2019_kode_3644	2012-2019_kode_2751	2.0	comment	titare	kode
2012-2019_kode_3644	1980-1990_kode_36	4.0	comment	titare	kode
2012-2019_kode_3644	2012-2019_kode_3027	2.0	comment	HelleBol	kode
2012-2019_kode_3644	1980-1990_kode_335	3.0	comment	titare	kode
2012-2019_kode_3644	2012-2019_kode_2484	2.0	comment	alexandra_w	kode
2012-2019_kode_3644	1980-1990_kode_62	2.0	comment	alexandra_w	kode
2012-2019_kode_3644	1980-1990_kode_283	1.0	comment	HelleBol	kode
2012-2019_kode_3644	1980-1990_kode_62	0.0	comment	titare	kode
2012-2019_kode_3644	2012-2019_kode_2484	2.0	comment	titare	kode
2012-2019_kode_3644	1980-1990_kode_79	4.0	comment	titare	kode
2012-2019_kode_3644	1980-1990_kode_335	2.0	comment	alexandra_w	kode
2012-2019_kode_3644	1980-1990_kode_544	2.0	comment	HelleBol	kode
2012-2019_kode_3644	1980-1990_kode_283	1.0	comment	alexandra_w	kode
2012-2019_kode_3644	1980-1990_kode_382	3.0	comment	titare	kode
2012-2019_kode_3644	2012-2019_kode_2155	2.0	comment	HelleBol	kode
2012-2019_kode_3644	1980-1990_kode_382	4.0	comment	alexandra_w	kode
2012-2019_kode_3644	2012-2019_kode_394	2.0	comment	titare	kode
2012-2019_kode_3644	2012-2019_kode_1971	2.0	comment	titare	kode
2012-2019_kode_3644	2012-2019_kode_1971	2.0	comment	HelleBol	kode
1980-1990_kode_268	2012-2019_kode_2869	0.0	comment	HelleBol	kode
1980-1990_kode_268	2012-2019_kode_1971	1.0	comment	HelleBol	kode
1980-1990_kode_268	1980-1990_kode_544	1.0	comment	HelleBol	kode
1980-1990_kode_268	1980-1990_kode_109	1.0	comment	alexandra_w	kode
1980-1990_kode_268	1980-1990_kode_62	1.0	comment	HelleBol	kode
1980-1990_kode_268	1980-1990_kode_283	4.0	comment	alexandra_w	kode
1980-1990_kode_268	2012-2019_kode_394	1.0	comment	alexandra_w	kode
1980-1990_kode_268	2012-2019_kode_2751	1.0	comment	alexandra_w	kode
1980-1990_kode_268	1980-1990_kode_169	3.0	comment	titare	kode
1980-1990_kode_268	2012-2019_kode_2155	0.0	comment	HelleBol	kode
1980-1990_kode_268	1980-1990_kode_335	4.0	comment	titare	kode
1980-1990_kode_268	1980-1990_kode_413	1.0	comment	alexandra_w	kode
1980-1990_kohort_120	1980-1990_kohort_112	4.0	comment	titare	kohort
1980-1990_kohort_120	1980-1990_kohort_71	4.0	comment	titare	kohort
1980-1990_kohort_120	2012-2019_kohort_9	4.0	comment	titare	kohort
1980-1990_kohort_120	2012-2019_kohort_14	4.0	comment	alexandra_w	kohort
1980-1990_kohort_120	1980-1990_kohort_51	4.0	comment	alexandra_w	kohort
1980-1990_kohort_120	2012-2019_kohort_8	4.0	comment	HelleBol	kohort
1980-1990_kohort_120	2012-2019_kohort_8	4.0	comment	alexandra_w	kohort
1980-1990_kohort_120	1980-1990_kohort_18	4.0	comment	alexandra_w	kohort
1980-1990_kohort_120	2012-2019_kohort_16	4.0	comment	alexandra_w	kohort
1980-1990_kohort_120	1980-1990_kohort_107	4.0	comment	titare	kohort
1980-1990_kohort_120	1980-1990_kohort_4	4.0	comment	HelleBol	kohort
1980-1990_kohort_120	2012-2019_kohort_12	4.0	comment	alexandra_w	kohort
1980-1990_kohort_120	1980-1990_kohort_109	4.0	comment	titare	kohort
1980-1990_kohort_4	2012-2019_kohort_12	4.0	comment	HelleBol	kohort
1980-1990_kohort_4	2012-2019_kohort_0	0.0	comment	alexandra_w	kohort
1980-1990_kohort_4	1980-1990_kohort_71	4.0	comment	titare	kohort
1980-1990_kohort_4	2012-2019_kohort_17	4.0	comment	titare	kohort
1980-1990_kohort_4	2012-2019_kohort_14	4.0	comment	alexandra_w	kohort
1980-1990_kohort_4	2012-2019_kohort_4	4.0	comment	titare	kohort
1980-1990_kohort_4	2012-2019_kohort_17	4.0	comment	HelleBol	kohort
1980-1990_kohort_4	2012-2019_kohort_9	4.0	comment	alexandra_w	kohort
1980-1990_kohort_4	1980-1990_kohort_107	4.0	comment	titare	kohort
1980-1990_kohort_4	1980-1990_kohort_113	4.0	comment	titare	kohort
1980-1990_kohort_4	2012-2019_kohort_4	4.0	comment	HelleBol	kohort
1980-1990_kohort_4	1980-1990_kohort_74	4.0	comment	HelleBol	kohort
1980-1990_kohort_4	2012-2019_kohort_15	2.0	comment	alexandra_w	kohort
1980-1990_kohort_4	2012-2019_kohort_7	1.0	comment	titare	kohort
1980-1990_kohort_18	2012-2019_kohort_8	4.0	comment	alexandra_w	kohort
1980-1990_kohort_18	2012-2019_kohort_4	4.0	comment	HelleBol	kohort
1980-1990_kohort_18	2012-2019_kohort_12	4.0	comment	alexandra_w	kohort
1980-1990_kohort_18	1980-1990_kohort_49	4.0	comment	titare	kohort
1980-1990_kohort_18	2012-2019_kohort_9	4.0	comment	titare	kohort
1980-1990_kohort_18	2012-2019_kohort_7	4.0	comment	alexandra_w	kohort
1980-1990_kohort_18	1980-1990_kohort_107	4.0	comment	alexandra_w	kohort
1980-1990_kohort_18	2012-2019_kohort_8	4.0	comment	titare	kohort
1980-1990_kohort_18	1980-1990_kohort_71	4.0	comment	titare	kohort
1980-1990_kohort_18	1980-1990_kohort_107	4.0	comment	titare	kohort
1980-1990_kohort_18	2012-2019_kohort_4	4.0	comment	alexandra_w	kohort
1980-1990_kohort_18	2012-2019_kohort_12	4.0	comment	HelleBol	kohort
1980-1990_kohort_18	1980-1990_kohort_49	4.0	comment	alexandra_w	kohort
1980-1990_kohort_18	2012-2019_kohort_17	4.0	comment	alexandra_w	kohort
1980-1990_kohort_18	1980-1990_kohort_113	4.0	comment	HelleBol	kohort
1980-1990_kohort_18	2012-2019_kohort_8	4.0	comment	HelleBol	kohort
1980-1990_kohort_18	2012-2019_kohort_9	4.0	comment	alexandra_w	kohort
1980-1990_kohort_18	1980-1990_kohort_49	4.0	comment	HelleBol	kohort
1980-1990_kohort_18	1980-1990_kohort_51	4.0	comment	HelleBol	kohort
1980-1990_kohort_18	1980-1990_kohort_112	4.0	comment	HelleBol	kohort
1980-1990_kohort_18	1980-1990_kohort_112	4.0	comment	alexandra_w	kohort
